18.290956326	172.217.17.14	192.168.32.130	1378
18.290964059	172.217.17.14	192.168.32.130	1378
18.291396812	172.217.17.14	192.168.32.130	1378
18.291417867	172.217.17.14	192.168.32.130	1378
18.291733674	172.217.17.14	192.168.32.130	1378
18.291754497	142.250.184.170	192.168.32.130	1340
18.291808877	192.168.32.130	142.250.184.170	52
18.292815023	142.250.184.170	192.168.32.130	1340
18.292860397	192.168.32.130	142.250.184.170	52
18.292875824	142.250.184.170	192.168.32.130	503
18.292898789	192.168.32.130	142.250.184.170	52
18.292905301	142.250.184.170	192.168.32.130	55
18.297619753	172.217.17.14	192.168.32.130	1378
18.297684258	172.217.17.14	192.168.32.130	1378
18.297946861	172.217.17.14	192.168.32.130	1378
18.298007325	172.217.17.14	192.168.32.130	1378
18.298238884	172.217.17.14	192.168.32.130	1378
18.298266223	172.217.17.14	192.168.32.130	1378
18.300103724	172.217.17.14	192.168.32.130	1378
18.300137154	172.217.17.14	192.168.32.130	1378
18.300145323	172.217.17.14	192.168.32.130	1378
18.300152693	172.217.17.14	192.168.32.130	1378
18.300159641	172.217.17.14	192.168.32.130	1378
18.300169097	172.217.17.14	192.168.32.130	1378
18.301341299	192.168.32.130	142.250.184.170	116
18.311201978	192.168.32.130	172.217.17.14	61
18.311411886	192.168.32.130	172.217.17.14	61
18.311617664	192.168.32.130	172.217.17.14	61
18.311824561	192.168.32.130	172.217.17.14	61
18.311994421	192.168.32.130	172.217.17.14	61
18.312137197	192.168.32.130	172.217.17.14	61
18.312400226	192.168.32.130	172.217.17.14	61
18.312679775	192.168.32.130	172.217.17.14	61
18.312822856	192.168.32.130	172.217.17.14	61
18.312967119	192.168.32.130	172.217.17.14	61
18.313093245	192.168.32.130	172.217.17.14	61
18.318747295	172.217.17.14	192.168.32.130	1378
18.318784648	172.217.17.14	192.168.32.130	1378
18.318793255	172.217.17.14	192.168.32.130	1378
18.318800042	172.217.17.14	192.168.32.130	1378
18.318810717	172.217.17.14	192.168.32.130	1378
18.318817694	172.217.17.14	192.168.32.130	1378
18.318823891	172.217.17.14	192.168.32.130	1378
18.318830763	172.217.17.14	192.168.32.130	1378
18.319063465	172.217.17.14	192.168.32.130	1378
18.319087347	172.217.17.14	192.168.32.130	1378
18.319095760	172.217.17.14	192.168.32.130	1378
18.322318590	192.168.32.130	172.217.17.14	61
18.322496250	192.168.32.130	172.217.17.14	61
18.322634854	192.168.32.130	172.217.17.14	61
18.322788161	192.168.32.130	172.217.17.14	61
18.322948280	192.168.32.130	172.217.17.14	61
18.323476465	192.168.32.130	172.217.17.14	61
18.335726259	192.168.32.130	142.250.184.170	61
18.336525763	192.168.32.130	172.217.17.14	62
18.342175742	172.217.17.14	192.168.32.130	1378
18.342215337	172.217.17.14	192.168.32.130	54
18.342230300	172.217.17.14	192.168.32.130	1378
18.342245644	172.217.17.14	192.168.32.130	1378
18.342254826	172.217.17.14	192.168.32.130	1378
18.342262635	172.217.17.14	192.168.32.130	1378
18.342270099	172.217.17.14	192.168.32.130	1378
18.342277799	172.217.17.14	192.168.32.130	1378
18.342286131	172.217.17.14	192.168.32.130	1378
18.342292887	172.217.17.14	192.168.32.130	1378
18.342299602	172.217.17.14	192.168.32.130	1378
18.342308118	172.217.17.14	192.168.32.130	1378
18.342315853	172.217.17.14	192.168.32.130	1378
18.342323515	172.217.17.14	192.168.32.130	1378
18.342331277	172.217.17.14	192.168.32.130	1378
18.342338933	172.217.17.14	192.168.32.130	1378
18.342352011	142.250.184.170	192.168.32.130	1345
18.342361627	142.250.184.170	192.168.32.130	62
18.342368118	142.250.184.170	192.168.32.130	278
18.342376439	172.217.17.14	192.168.32.130	1378
18.342385112	172.217.17.14	192.168.32.130	1378
18.342393099	172.217.17.14	192.168.32.130	1378
18.342400754	172.217.17.14	192.168.32.130	1378
18.342408436	172.217.17.14	192.168.32.130	1378
18.342416446	172.217.17.14	192.168.32.130	1378
18.342423952	172.217.17.14	192.168.32.130	1378
18.342612280	172.217.17.14	192.168.32.130	1378
18.342627036	172.217.17.14	192.168.32.130	1378
18.342934443	172.217.17.14	192.168.32.130	1378
18.342954337	172.217.17.14	192.168.32.130	1378
18.342964736	172.217.17.14	192.168.32.130	1378
18.344106310	172.217.17.14	192.168.32.130	1378
18.346335257	192.168.32.130	172.217.17.14	61
18.346855066	192.168.32.130	172.217.17.14	66
18.347468293	192.168.32.130	142.250.184.170	63
18.347613199	192.168.32.130	142.250.184.170	61
18.352061415	172.217.17.14	192.168.32.130	1378
18.352093257	172.217.17.14	192.168.32.130	1378
18.352103008	172.217.17.14	192.168.32.130	1378
18.352295454	192.168.32.130	172.217.17.14	61
18.352505938	172.217.17.14	192.168.32.130	1378
18.352521818	172.217.17.14	192.168.32.130	1378
18.352819246	172.217.17.14	192.168.32.130	1378
18.352832486	172.217.17.14	192.168.32.130	1378
18.353296474	172.217.17.14	192.168.32.130	1378
18.358249511	192.168.32.130	172.217.17.14	62
18.384749802	192.168.32.130	193.136.172.20	74
18.390686954	172.217.17.14	192.168.32.130	1378
18.390709077	172.217.17.14	192.168.32.130	1378
18.390712702	172.217.17.14	192.168.32.130	1378
18.390715460	172.217.17.14	192.168.32.130	1378
18.390717791	172.217.17.14	192.168.32.130	1378
18.390720049	172.217.17.14	192.168.32.130	1378
18.390722365	172.217.17.14	192.168.32.130	1378
18.390724600	172.217.17.14	192.168.32.130	1378
18.390726914	172.217.17.14	192.168.32.130	1378
18.390729089	172.217.17.14	192.168.32.130	1378
18.390731361	172.217.17.14	192.168.32.130	1378
18.390733628	172.217.17.14	192.168.32.130	1378
18.390735858	172.217.17.14	192.168.32.130	1378
18.390742390	172.217.17.14	192.168.32.130	1378
18.390745572	142.250.184.170	192.168.32.130	632
18.390764376	192.168.32.130	142.250.184.170	52
18.390888445	192.168.32.130	172.217.17.14	61
18.391080163	172.217.17.14	192.168.32.130	1378
18.391087331	172.217.17.14	192.168.32.130	1378
18.391098422	172.217.17.14	192.168.32.130	1378
18.391544526	172.217.17.14	192.168.32.130	1378
18.391553092	172.217.17.14	192.168.32.130	1378
18.391859287	172.217.17.14	192.168.32.130	1378
18.391867027	172.217.17.14	192.168.32.130	1378
18.392019914	192.168.32.130	172.217.17.14	61
18.392186402	172.217.17.14	192.168.32.130	1378
18.392193497	172.217.17.14	192.168.32.130	1378
18.392663098	172.217.17.14	192.168.32.130	1378
18.398131484	192.168.32.130	172.217.17.14	62
18.398692962	172.217.17.14	192.168.32.130	1378
18.398707635	172.217.17.14	192.168.32.130	1378
18.398710546	172.217.17.14	192.168.32.130	1378
18.398712883	172.217.17.14	192.168.32.130	1378
18.398715376	172.217.17.14	192.168.32.130	1378
18.398717660	172.217.17.14	192.168.32.130	1378
18.398719868	172.217.17.14	192.168.32.130	1378
18.398721952	172.217.17.14	192.168.32.130	1378
18.398724087	172.217.17.14	192.168.32.130	1378
18.398726160	172.217.17.14	192.168.32.130	1378
18.398728276	172.217.17.14	192.168.32.130	1378
18.398730423	172.217.17.14	192.168.32.130	1378
18.398732596	172.217.17.14	192.168.32.130	1378
18.398734478	172.217.17.14	192.168.32.130	1378
18.398737276	172.217.17.14	192.168.32.130	1378
18.398749963	172.217.17.14	192.168.32.130	1378
18.398752102	172.217.17.14	192.168.32.130	1378
18.398858446	192.168.32.130	172.217.17.14	61
18.399152508	172.217.17.14	192.168.32.130	1378
18.399165110	172.217.17.14	192.168.32.130	1378
18.399169320	172.217.17.14	192.168.32.130	1378
18.399171558	172.217.17.14	192.168.32.130	1378
18.399476691	172.217.17.14	192.168.32.130	1378
18.399481761	172.217.17.14	192.168.32.130	1378
18.399677313	192.168.32.130	172.217.17.14	61
18.406000792	192.168.32.130	172.217.17.14	61
18.429706585	172.217.17.14	192.168.32.130	1378
18.429728125	172.217.17.14	192.168.32.130	1378
18.429732682	172.217.17.14	192.168.32.130	1378
18.429734824	172.217.17.14	192.168.32.130	1378
18.429736890	172.217.17.14	192.168.32.130	1378
18.429742193	172.217.17.14	192.168.32.130	1378
18.429745033	142.250.184.170	192.168.32.130	53
18.429747973	172.217.17.14	192.168.32.130	1378
18.429750122	172.217.17.14	192.168.32.130	1378
18.429751910	172.217.17.14	192.168.32.130	1378
18.429753768	172.217.17.14	192.168.32.130	1378
18.429755921	172.217.17.14	192.168.32.130	1378
18.429757937	172.217.17.14	192.168.32.130	1378
18.429760194	172.217.17.14	192.168.32.130	1378
18.429762644	172.217.17.14	192.168.32.130	1378
18.429764313	172.217.17.14	192.168.32.130	1378
18.429943093	192.168.32.130	172.217.17.14	61
18.429994462	172.217.17.14	192.168.32.130	1378
18.430003438	172.217.17.14	192.168.32.130	1378
18.430296320	172.217.17.14	192.168.32.130	1378
18.430304166	172.217.17.14	192.168.32.130	1378
18.430638937	172.217.17.14	192.168.32.130	1378
18.430647205	172.217.17.14	192.168.32.130	1378
18.430682400	192.168.32.130	172.217.17.14	61
18.430960436	172.217.17.14	192.168.32.130	1378
18.430969023	172.217.17.14	192.168.32.130	1378
18.430983635	172.217.17.14	192.168.32.130	1378
18.431424824	172.217.17.14	192.168.32.130	1378
18.431438157	172.217.17.14	192.168.32.130	1378
18.431734964	172.217.17.14	192.168.32.130	1378
18.431745981	172.217.17.14	192.168.32.130	1378
18.431774375	192.168.32.130	173.194.76.188	52
18.432051277	172.217.17.14	192.168.32.130	1378
18.432066520	172.217.17.14	192.168.32.130	1378
18.432194826	192.168.32.130	172.217.17.14	61
18.432379070	172.217.17.14	192.168.32.130	1378
18.432386727	172.217.17.14	192.168.32.130	1378
18.432398345	172.217.17.14	192.168.32.130	1378
18.432860210	172.217.17.14	192.168.32.130	1378
18.432873836	172.217.17.14	192.168.32.130	1378
18.432885410	172.217.17.14	192.168.32.130	1378
18.433330567	172.217.17.14	192.168.32.130	1378
18.433351393	172.217.17.14	192.168.32.130	1378
18.433654531	172.217.17.14	192.168.32.130	1378
18.433667229	172.217.17.14	192.168.32.130	1378
18.433683114	172.217.17.14	192.168.32.130	1378
18.433864150	192.168.32.130	172.217.17.14	61
18.434123549	172.217.17.14	192.168.32.130	1378
18.434135863	172.217.17.14	192.168.32.130	1378
18.434464433	172.217.17.14	192.168.32.130	1378
18.434477379	172.217.17.14	192.168.32.130	1378
18.434491381	172.217.17.14	192.168.32.130	1378
18.435640929	172.217.17.14	192.168.32.130	1378
18.439047901	172.217.17.14	192.168.32.130	1378
18.439066555	172.217.17.14	192.168.32.130	1378
18.439171287	192.168.32.130	172.217.17.14	61
18.439330658	172.217.17.14	192.168.32.130	1378
18.439337699	172.217.17.14	192.168.32.130	1378
18.443072009	172.217.17.14	192.168.32.130	1378
18.443084665	172.217.17.14	192.168.32.130	1378
18.443086613	172.217.17.14	192.168.32.130	1378
18.443087968	172.217.17.14	192.168.32.130	1378
18.443089350	172.217.17.14	192.168.32.130	1378
18.443090589	172.217.17.14	192.168.32.130	1378
18.443091908	172.217.17.14	192.168.32.130	1378
18.443093222	172.217.17.14	192.168.32.130	1378
18.443094480	172.217.17.14	192.168.32.130	1378
18.443095717	172.217.17.14	192.168.32.130	1378
18.443096975	172.217.17.14	192.168.32.130	1378
18.443098240	172.217.17.14	192.168.32.130	1378
18.443099492	172.217.17.14	192.168.32.130	1378
18.443101103	172.217.17.14	192.168.32.130	1370
18.443204120	192.168.32.130	172.217.17.14	61
18.444210058	172.217.17.14	192.168.32.130	1378
18.444225665	172.217.17.14	192.168.32.130	1378
18.444228318	172.217.17.14	192.168.32.130	1378
18.444230279	172.217.17.14	192.168.32.130	1378
18.444232641	193.136.172.20	192.168.32.130	126
18.444377528	192.168.32.130	172.217.17.14	61
18.446613172	192.168.32.130	216.58.215.163	1378
18.450312463	192.168.32.130	172.217.17.14	62
18.472540272	172.217.17.14	192.168.32.130	1378
18.472556235	172.217.17.14	192.168.32.130	1378
18.478210600	192.168.32.130	172.217.17.14	62
18.482514537	172.217.17.14	192.168.32.130	1378
18.482540031	172.217.17.14	192.168.32.130	1378
18.482816644	172.217.17.14	192.168.32.130	1378
18.482842720	172.217.17.14	192.168.32.130	1378
18.482846010	172.217.17.14	192.168.32.130	1378
18.483217928	172.217.17.14	192.168.32.130	1378
18.483233340	172.217.17.14	192.168.32.130	1378
18.483236821	172.217.17.14	192.168.32.130	1378
18.483239615	172.217.17.14	192.168.32.130	1378
18.483241980	172.217.17.14	192.168.32.130	1378
18.483244736	172.217.17.14	192.168.32.130	1378
18.483246952	172.217.17.14	192.168.32.130	1378
18.483249263	172.217.17.14	192.168.32.130	1378
18.483251493	172.217.17.14	192.168.32.130	1378
18.483254260	172.217.17.14	192.168.32.130	1378
18.483256373	172.217.17.14	192.168.32.130	1378
18.483258684	172.217.17.14	192.168.32.130	1378
18.483260776	172.217.17.14	192.168.32.130	1378
18.483264000	172.217.17.14	192.168.32.130	1378
18.483266249	172.217.17.14	192.168.32.130	1378
18.483268498	172.217.17.14	192.168.32.130	1378
18.483270607	172.217.17.14	192.168.32.130	1378
18.483273043	172.217.17.14	192.168.32.130	1378
18.483464648	192.168.32.130	172.217.17.14	61
18.483551633	192.168.32.130	172.217.17.14	61
18.483870157	172.217.17.14	192.168.32.130	1378
18.483897512	172.217.17.14	192.168.32.130	1378
18.483901679	172.217.17.14	192.168.32.130	1378
18.483904877	172.217.17.14	192.168.32.130	1378
18.483907554	172.217.17.14	192.168.32.130	1378
18.483910595	172.217.17.14	192.168.32.130	1378
18.483913528	172.217.17.14	192.168.32.130	1378
18.483916717	172.217.17.14	192.168.32.130	1378
18.483919517	172.217.17.14	192.168.32.130	1378
18.484725907	192.168.32.130	172.217.17.14	66
18.488489581	172.217.17.14	192.168.32.130	1378
18.488508034	172.217.17.14	192.168.32.130	1378
18.488511130	172.217.17.14	192.168.32.130	1378
18.488513452	172.217.17.14	192.168.32.130	1378
18.488515915	172.217.17.14	192.168.32.130	1378
18.488518115	172.217.17.14	192.168.32.130	1378
18.488520528	172.217.17.14	192.168.32.130	1378
18.488522705	172.217.17.14	192.168.32.130	1378
18.488525290	172.217.17.14	192.168.32.130	1378
18.488527795	172.217.17.14	192.168.32.130	1378
18.488530282	172.217.17.14	192.168.32.130	1378
18.488532822	172.217.17.14	192.168.32.130	1378
18.488535126	172.217.17.14	192.168.32.130	1378
18.488537369	172.217.17.14	192.168.32.130	1378
18.488539837	172.217.17.14	192.168.32.130	1378
18.488666278	192.168.32.130	172.217.17.14	61
18.488820056	172.217.17.14	192.168.32.130	1378
18.488826052	172.217.17.14	192.168.32.130	1378
18.488829253	172.217.17.14	192.168.32.130	1378
18.488831634	172.217.17.14	192.168.32.130	1378
18.488833876	172.217.17.14	192.168.32.130	1378
18.488836346	172.217.17.14	192.168.32.130	1378
18.488838615	172.217.17.14	192.168.32.130	1378
18.488840985	172.217.17.14	192.168.32.130	1378
18.488843306	172.217.17.14	192.168.32.130	1378
18.488845675	172.217.17.14	192.168.32.130	1378
18.488847940	172.217.17.14	192.168.32.130	1378
18.488850525	172.217.17.14	192.168.32.130	1378
18.488862931	172.217.17.14	192.168.32.130	1378
18.489219066	192.168.32.130	172.217.17.14	61
18.489294581	192.168.32.130	172.217.17.14	61
18.489294718	172.217.17.14	192.168.32.130	1378
18.489304931	172.217.17.14	192.168.32.130	1378
18.489308313	173.194.76.188	192.168.32.130	52
18.489613041	172.217.17.14	192.168.32.130	1378
18.489623375	172.217.17.14	192.168.32.130	1378
18.489941379	172.217.17.14	192.168.32.130	1378
18.489948509	172.217.17.14	192.168.32.130	1378
18.490960152	172.217.17.14	192.168.32.130	1378
18.490973858	216.58.215.163	192.168.32.130	1378
18.490981511	216.58.215.163	192.168.32.130	252
18.490983583	216.58.215.163	192.168.32.130	81
18.492636527	192.168.32.130	216.58.215.163	1378
18.493299736	192.168.32.130	216.58.215.163	101
18.493414397	192.168.32.130	216.58.215.163	96
18.495601993	192.168.32.130	172.217.17.14	62
18.498744277	172.217.17.14	192.168.32.130	1378
18.498759873	172.217.17.14	192.168.32.130	1378
18.504398790	192.168.32.130	172.217.17.14	62
18.519605400	192.168.32.130	216.58.215.163	61
18.520122776	172.217.17.14	192.168.32.130	1378
18.520542302	172.217.17.14	192.168.32.130	1378
18.520551241	172.217.17.14	192.168.32.130	1378
18.520565860	172.217.17.14	192.168.32.130	1378
18.521032515	172.217.17.14	192.168.32.130	1378
18.521043664	172.217.17.14	192.168.32.130	1378
18.521318554	172.217.17.14	192.168.32.130	1378
18.521327896	172.217.17.14	192.168.32.130	1378
18.521654177	172.217.17.14	192.168.32.130	1378
18.521663472	172.217.17.14	192.168.32.130	1378
18.521681054	172.217.17.14	192.168.32.130	1378
18.521739324	192.168.32.130	172.217.17.14	61
18.522822520	172.217.17.14	192.168.32.130	1378
18.522836964	216.58.215.163	192.168.32.130	1378
18.522842575	216.58.215.163	192.168.32.130	104
18.523117994	192.168.32.130	216.58.215.163	61
18.523158434	172.217.17.14	192.168.32.130	1378
18.523165833	172.217.17.14	192.168.32.130	1378
18.523478390	172.217.17.14	192.168.32.130	1378
18.523488478	172.217.17.14	192.168.32.130	1378
18.526421445	172.217.17.14	192.168.32.130	1378
18.526436886	172.217.17.14	192.168.32.130	1378
18.526438937	172.217.17.14	192.168.32.130	1378
18.526440628	172.217.17.14	192.168.32.130	1378
18.526443016	172.217.17.14	192.168.32.130	1378
18.526444770	172.217.17.14	192.168.32.130	1378
18.526446359	172.217.17.14	192.168.32.130	1378
18.526448028	172.217.17.14	192.168.32.130	1378
18.526449937	172.217.17.14	192.168.32.130	1378
18.526451661	172.217.17.14	192.168.32.130	1378
18.526453388	172.217.17.14	192.168.32.130	1378
18.526454903	172.217.17.14	192.168.32.130	1378
18.526465575	172.217.17.14	192.168.32.130	1378
18.526543237	192.168.32.130	172.217.17.14	61
18.526885479	172.217.17.14	192.168.32.130	1378
18.526890624	172.217.17.14	192.168.32.130	1378
18.527061667	192.168.32.130	172.217.17.14	61
18.527943519	172.217.17.14	192.168.32.130	1378
18.530405832	172.217.17.14	192.168.32.130	1378
18.530424558	172.217.17.14	192.168.32.130	1378
18.530436837	172.217.17.14	192.168.32.130	1378
18.531468718	172.217.17.14	192.168.32.130	1378
18.531480171	172.217.17.14	192.168.32.130	1378
18.532892007	192.168.32.130	172.217.17.14	62
18.532976881	172.217.17.14	192.168.32.130	1378
18.533297226	172.217.17.14	192.168.32.130	1378
18.533308927	172.217.17.14	192.168.32.130	1378
18.533312671	172.217.17.14	192.168.32.130	1378
18.533314881	172.217.17.14	192.168.32.130	1378
18.533317982	172.217.17.14	192.168.32.130	1378
18.533632385	172.217.17.14	192.168.32.130	1378
18.533645697	172.217.17.14	192.168.32.130	1378
18.533659788	172.217.17.14	192.168.32.130	1378
18.539371519	192.168.32.130	172.217.17.14	62
18.597885207	172.217.17.14	192.168.32.130	1378
18.597933977	172.217.17.14	192.168.32.130	1378
18.598180714	172.217.17.14	192.168.32.130	1378
18.598216403	172.217.17.14	192.168.32.130	1378
18.598552006	172.217.17.14	192.168.32.130	1378
18.598595016	172.217.17.14	192.168.32.130	1378
18.598605795	216.58.215.163	192.168.32.130	53
18.598846815	172.217.17.14	192.168.32.130	1378
18.598863410	172.217.17.14	192.168.32.130	1378
18.598872164	172.217.17.14	192.168.32.130	1378
18.599296078	172.217.17.14	192.168.32.130	1378
18.599319353	172.217.17.14	192.168.32.130	1378
18.599621974	172.217.17.14	192.168.32.130	1378
18.599639480	172.217.17.14	192.168.32.130	1378
18.599934186	172.217.17.14	192.168.32.130	1378
18.599950005	172.217.17.14	192.168.32.130	1378
18.600260547	172.217.17.14	192.168.32.130	1378
18.600272359	172.217.17.14	192.168.32.130	1378
18.600568766	172.217.17.14	192.168.32.130	1378
18.600577736	172.217.17.14	192.168.32.130	1378
18.600595855	172.217.17.14	192.168.32.130	1378
18.601048441	172.217.17.14	192.168.32.130	1378
18.601064260	172.217.17.14	192.168.32.130	1378
18.601377133	172.217.17.14	192.168.32.130	1378
18.601390052	172.217.17.14	192.168.32.130	1378
18.601395194	172.217.17.14	192.168.32.130	1378
18.601425521	192.168.32.130	172.217.17.14	61
18.601752220	192.168.32.130	172.217.17.14	61
18.601820914	172.217.17.14	192.168.32.130	1378
18.601832472	172.217.17.14	192.168.32.130	1378
18.602164268	172.217.17.14	192.168.32.130	1378
18.602182922	172.217.17.14	192.168.32.130	1378
18.602490102	172.217.17.14	192.168.32.130	1378
18.602503887	172.217.17.14	192.168.32.130	1378
18.602522707	172.217.17.14	192.168.32.130	1378
18.603652575	172.217.17.14	192.168.32.130	1378
18.603665288	172.217.17.14	192.168.32.130	1378
18.605475585	192.168.32.130	172.217.17.14	61
18.605924499	172.217.17.14	192.168.32.130	1378
18.605952867	172.217.17.14	192.168.32.130	1378
18.606228419	172.217.17.14	192.168.32.130	1378
18.606247663	172.217.17.14	192.168.32.130	1378
18.606562246	172.217.17.14	192.168.32.130	1378
18.606584490	172.217.17.14	192.168.32.130	1378
18.606593155	172.217.17.14	192.168.32.130	1378
18.606805929	192.168.32.130	172.217.17.14	61
18.607040179	172.217.17.14	192.168.32.130	1378
18.607061329	172.217.17.14	192.168.32.130	1378
18.607069920	172.217.17.14	192.168.32.130	1378
18.607503260	172.217.17.14	192.168.32.130	1378
18.607525496	172.217.17.14	192.168.32.130	1378
18.607832280	172.217.17.14	192.168.32.130	1378
18.607851687	172.217.17.14	192.168.32.130	1378
18.607860535	172.217.17.14	192.168.32.130	1378
18.608292243	172.217.17.14	192.168.32.130	1378
18.608313355	172.217.17.14	192.168.32.130	1378
18.608637579	172.217.17.14	192.168.32.130	1378
18.608654994	172.217.17.14	192.168.32.130	1378
18.608663704	172.217.17.14	192.168.32.130	1378
18.609117736	172.217.17.14	192.168.32.130	1378
18.609136257	172.217.17.14	192.168.32.130	1378
18.609144693	172.217.17.14	192.168.32.130	1378
18.609567887	172.217.17.14	192.168.32.130	1378
18.609586379	172.217.17.14	192.168.32.130	1378
18.609893514	172.217.17.14	192.168.32.130	1378
18.609912156	172.217.17.14	192.168.32.130	1378
18.610232452	172.217.17.14	192.168.32.130	1378
18.610249569	172.217.17.14	192.168.32.130	1378
18.610257242	172.217.17.14	192.168.32.130	1378
18.610717147	172.217.17.14	192.168.32.130	1378
18.610750196	172.217.17.14	192.168.32.130	1378
18.611740536	172.217.17.14	192.168.32.130	1378
18.611795286	172.217.17.14	192.168.32.130	1378
18.612085152	192.168.32.130	172.217.17.14	61
18.613213260	192.168.32.130	172.217.17.14	61
18.618991571	192.168.32.130	172.217.17.14	62
18.626082743	172.217.17.14	192.168.32.130	1378
18.626181138	172.217.17.14	192.168.32.130	1378
18.626409640	172.217.17.14	192.168.32.130	1378
18.626428550	172.217.17.14	192.168.32.130	1378
18.626437934	172.217.17.14	192.168.32.130	1378
18.627366335	172.217.17.14	192.168.32.130	1378
18.632233097	192.168.32.130	172.217.17.14	62
18.640705838	172.217.17.14	192.168.32.130	1378
18.648266898	192.168.32.130	172.217.17.14	62
18.656004335	172.217.17.14	192.168.32.130	1378
18.656127599	172.217.17.14	192.168.32.130	1378
18.656145778	172.217.17.14	192.168.32.130	1378
18.656158871	172.217.17.14	192.168.32.130	1378
18.656173013	172.217.17.14	192.168.32.130	1378
18.656187086	172.217.17.14	192.168.32.130	1378
18.656195795	172.217.17.14	192.168.32.130	1378
18.656204024	172.217.17.14	192.168.32.130	1378
18.656210420	172.217.17.14	192.168.32.130	1378
18.656216475	172.217.17.14	192.168.32.130	1378
18.656223113	172.217.17.14	192.168.32.130	1378
18.656230141	172.217.17.14	192.168.32.130	1378
18.656236783	172.217.17.14	192.168.32.130	1378
18.656244036	172.217.17.14	192.168.32.130	1378
18.656250345	172.217.17.14	192.168.32.130	1378
18.656258892	172.217.17.14	192.168.32.130	1378
18.656267192	172.217.17.14	192.168.32.130	1378
18.656274119	172.217.17.14	192.168.32.130	1378
18.656282823	172.217.17.14	192.168.32.130	1378
18.656290162	172.217.17.14	192.168.32.130	1378
18.656298585	172.217.17.14	192.168.32.130	1378
18.656305651	172.217.17.14	192.168.32.130	1378
18.656312017	172.217.17.14	192.168.32.130	1378
18.656319234	172.217.17.14	192.168.32.130	1378
18.656327219	172.217.17.14	192.168.32.130	1378
18.656336795	172.217.17.14	192.168.32.130	1378
18.656344066	172.217.17.14	192.168.32.130	1378
18.656350813	172.217.17.14	192.168.32.130	1378
18.656359059	172.217.17.14	192.168.32.130	1378
18.656366010	172.217.17.14	192.168.32.130	1378
18.656372734	172.217.17.14	192.168.32.130	1378
18.656684771	192.168.32.130	172.217.17.14	66
18.657007704	192.168.32.130	172.217.17.14	61
18.657282413	192.168.32.130	172.217.17.14	61
18.660847505	172.217.17.14	192.168.32.130	1378
18.661716627	192.168.32.130	172.217.17.14	63
18.686615478	172.217.17.14	192.168.32.130	1378
18.686690685	172.217.17.14	192.168.32.130	1378
18.686705791	172.217.17.14	192.168.32.130	1378
18.687020484	172.217.17.14	192.168.32.130	1378
18.687033252	192.168.32.130	172.217.17.14	63
18.687043666	172.217.17.14	192.168.32.130	1378
18.687051511	172.217.17.14	192.168.32.130	1378
18.687214296	192.168.32.130	172.217.17.14	63
18.687366182	192.168.32.130	172.217.17.14	63
18.687449021	172.217.17.14	192.168.32.130	1378
18.687473562	172.217.17.14	192.168.32.130	1378
18.687811087	172.217.17.14	192.168.32.130	1378
18.687848654	172.217.17.14	192.168.32.130	1378
18.688178130	172.217.17.14	192.168.32.130	1378
18.688232672	172.217.17.14	192.168.32.130	1378
18.688241820	172.217.17.14	192.168.32.130	1378
18.688595634	172.217.17.14	192.168.32.130	1378
18.688610897	172.217.17.14	192.168.32.130	1378
18.688897920	172.217.17.14	192.168.32.130	1378
18.688921442	172.217.17.14	192.168.32.130	1378
18.689180372	172.217.17.14	192.168.32.130	1378
18.689192163	172.217.17.14	192.168.32.130	1378
18.689214646	192.168.32.130	172.217.17.14	62
18.690214847	172.217.17.14	192.168.32.130	1378
18.693128515	172.217.17.14	192.168.32.130	1378
18.694661455	192.168.32.130	172.217.17.14	63
18.695890192	172.217.17.14	192.168.32.130	1378
18.695920450	172.217.17.14	192.168.32.130	1378
18.695928227	172.217.17.14	192.168.32.130	1378
18.695932886	172.217.17.14	192.168.32.130	1378
18.695937311	172.217.17.14	192.168.32.130	1378
18.695941211	172.217.17.14	192.168.32.130	1378
18.695945549	172.217.17.14	192.168.32.130	1378
18.696378797	172.217.17.14	192.168.32.130	1378
18.698092168	172.217.17.14	192.168.32.130	1378
18.698135107	172.217.17.14	192.168.32.130	1378
18.698140378	172.217.17.14	192.168.32.130	1378
18.698144050	172.217.17.14	192.168.32.130	1378
18.698153936	172.217.17.14	192.168.32.130	1378
18.698158128	172.217.17.14	192.168.32.130	1378
18.698162559	172.217.17.14	192.168.32.130	1378
18.698166149	172.217.17.14	192.168.32.130	1378
18.698169464	172.217.17.14	192.168.32.130	1378
18.698173170	172.217.17.14	192.168.32.130	1378
18.698176609	172.217.17.14	192.168.32.130	1378
18.698180246	172.217.17.14	192.168.32.130	1378
18.698185940	172.217.17.14	192.168.32.130	1378
18.698340568	192.168.32.130	172.217.17.14	62
18.698405102	172.217.17.14	192.168.32.130	1378
18.698415478	172.217.17.14	192.168.32.130	1378
18.698581094	192.168.32.130	172.217.17.14	62
18.699396995	172.217.17.14	192.168.32.130	1378
18.699412480	172.217.17.14	192.168.32.130	1378
18.700074596	172.217.17.14	192.168.32.130	1378
18.700098220	172.217.17.14	192.168.32.130	1378
18.700401977	172.217.17.14	192.168.32.130	1378
18.700429958	172.217.17.14	192.168.32.130	1378
18.701421152	172.217.17.14	192.168.32.130	1378
18.701438758	172.217.17.14	192.168.32.130	1378
18.701805139	192.168.32.130	172.217.17.14	62
18.707701069	192.168.32.130	172.217.17.14	63
18.712755168	172.217.17.14	192.168.32.130	1378
